C[CH+:1]C=C(C)c1ccccc1,2.7428764818
CCC[O+]=[CH:1]CC,1.9985095722
CCC[C:1](=CC#N)C,-24.2372311237
CC[CH:1]=[O+]Cc1ccccc1,3.4625452128
CCO[C:1](=O)C(C)C,-31.56914428162577
C[CH:1]=C(C)C(=O)C,-21.573457529994194
CCC(CC)[C:1](=O)C(C)C,-31.3943677019
CCC[C:1](=C(CC)C=O)C,-22.884432201
CCC[N+](=[CH:1]CC(C)C)CCC,-12.473342880167989
CCC[CH:1]=CC(=O)c1ccccc1,-18.094197593
CC(C)[CH:1]=[N+](C)C,-10.0020577415
CCC(C)[C+:1](c1ccccc1)C(C)C,0.5787846205784352
CCC(=[C:1](C)c1ccccc1)C#N,-26.0594320516
C[O+]=[CH:1]c1ccccc1,1.1804440602
CCC[C:1](=[OH+])C(C)C,-0.6326000311820912
CCC[C+:1](C)C=Cc1ccccc1,1.0077099666
CCC(CC)[C+:1](c1ccccc1)C(CC)CC,-0.3338389433
C[CH+:1]C=C,9.3281745093
CCC(=[C:1](C(C)C)C(C)C)[N+](=O)[O-],-17.3912847056
CCC[CH:1]=CC(=O)C,-19.5102713516
CCC[CH:1]=C(C(C)C)[N+](=O)[O-],-14.3883287414
CC(C)[C:1](=O)N(C)C,-35.58441090469083
CC[CH:1]=C(C#N)C(C)C,-25.2420162646
CCC[C:1](=O)OC(CC)C(C)C,-31.2766948058
CCC[CH:1]=C(C)[N+](=O)[O-],-13.1991329924
CCC[C+:1](CCC)C=CC,2.0310077926
C[CH:1]=[O+]C(C)(C)C,2.4571954804
C[CH:1]=C(C)C(=O)C,-21.573457529994194
CCC[CH:1]=C(C)C(=O)CC,-22.0802723897
CC[C:1](=O)CC(C)(C)C,-30.2637561131
C[C:1](=O)C(C)(C)C,-28.4449547466
C[C:1](=[NH2+])c1ccccc1,-9.6946074375
CC(C)O[C:1](=O)c1ccccc1,-29.5601885171
CC(C)(C)[C+:1](c1ccccc1)c2ccccc2,4.2557325207
CC[CH+:1]C=CC,5.1170596976
CCC[C:1](=C(C#N)C(C)C)CCC,-27.7386393088
CC[C+:1](CC)C=CC,2.1421551681
CC[O+]=[CH:1]C(C)C,2.5463933755
[CH2:1]=N,-29.5445211857
CC(C)C[C:1](=O)CC(C)(C)C,-31.6943733388
CCC[C+:1](CCC)c1ccccc1,4.6405069164
CCC(CC)[C:1](=O)OC(CC)CC,-32.8923914845
CCC[C:1](=O)C(C)CC,-29.1081921454
CCC[C:1](=CC(=O)C)C,-21.7817649849
CC[C:1](=N)C(C)C,-36.0083332328
CCO[C:1](=O)C(C)C,-31.56914428162577
CC[C+:1](C)C=Cc1ccccc1,0.8228187592395332
CC[C+:1](Cc1ccccc1)CC(C)C,6.6928295126
CC[C:1](=[O+]C(C)(C)C)C,-3.521774282
C[C:1](=[OH+])c1ccccc1,-1.037944503046769
CC(C)[C:1](=O)OCc1ccccc1,-29.5734104816
